남,18,64.0,75.0,175.1
남,20,60.0,79.0,174.0
남,46,63.0,82.0,172.2
남,19,53.0,69.0,165.7
남,55,64.0,83.4,168.8
남,19,75.0,87.0,172.1
남,55,67.0,92.0,161.9
남,18,57.0,73.0,163.5
남,54,50.0,71.8,171.5
남,33,63.0,82.8,164.2
남,61,67.0,91.0,162.3
남,16,60.0,77.0,176.3
남,17,73.0,78.6,170.7
남,20,56.0,70.0,173.5
남,48,68.0,84.5,166.7
남,35,80.0,90.4,181.0
남,66,66.0,87.6,167.0
남,57,74.0,85.0,172.2
남,58,61.0,85.4,162.0
남,43,73.0,89.8,174.0
남,36,78.0,90.8,178.7
남,19,72.0,84.8,169.6
남,16,51.0,64.8,172.0
남,16,55.0,73.2,172.4
남,16,61.0,74.0,176.0
남,16,61.0,75.5,174.5
남,52,78.0,94.7,166.4
남,18,58.0,73.2,175.0
남,19,70.0,83.7,176.8
남,18,65.0,77.2,175.5
남,18,54.0,69.0,173.1
남,18,65.0,72.6,187.0
남,40,66.0,83.8,170.0
남,43,72.0,84.8,167.6
남,35,61.0,77.5,170.8
남,20,49.0,66.5,174.1
남,61,53.0,79.0,162.2
남,36,72.0,96.0,165.5
남,51,83.0,97.0,163.6
남,34,84.0,97.0,172.8
남,58,57.0,76.8,165.1
남,49,79.0,95.0,171.3
남,20,69.0,85.5,174.0
남,45,73.0,92.5,163.7
남,19,79.0,91.3,167.7
남,19,57.0,71.0,170.1
남,68,73.0,90.1,170.2
남,19,67.0,82.0,167.0
남,18,61.0,76.4,175.6
남,18,61.0,77.0,164.5
남,18,61.0,81.4,168.5
남,18,55.0,69.5,170.1
남,17,117.0,113.0,182.0
남,16,48.0,68.0,163.5
남,16,63.0,88.4,156.1
남,16,52.0,67.0,168.5
남,16,69.0,84.0,180.6
남,16,47.0,66.4,166.4
남,17,61.0,76.1,173.4
남,17,111.0,109.9,174.5
남,17,61.0,75.0,171.8
남,47,75.0,90.5,173.4
남,19,66.0,79.0,188.3
남,20,65.0,80.8,172.0
남,45,77.0,88.3,171.2
남,46,65.0,78.4,168.0
남,20,81.0,96.0,171.1
남,20,61.0,77.5,169.5
남,43,61.0,78.5,162.0
남,68,65.0,92.9,156.8
남,59,65.0,87.0,160.7
남,44,105.0,105.4,174.5
남,64,52.0,79.7,166.5
남,56,57.0,77.8,158.0
남,20,60.0,73.7,173.0
남,20,69.0,83.8,172.6
남,20,50.0,64.0,169.5
남,20,69.0,80.0,181.0
남,45,57.0,82.4,164.6
남,17,71.0,88.4,166.0
남,17,58.0,69.8,172.0
남,53,71.0,94.1,169.0
남,63,70.0,87.0,167.4
남,62,82.0,103.0,164.0
남,68,59.0,91.1,160.2
남,69,63.0,87.0,158.5
남,60,77.0,91.7,163.6
남,56,87.0,95.0,179.6
남,62,78.0,98.5,169.2
남,44,91.0,105.8,162.7
남,61,71.0,92.6,169.3
남,57,74.0,93.0,161.0
남,19,77.0,83.0,181.0
남,19,76.0,83.0,182.4
남,34,77.0,91.3,167.5
남,36,72.0,86.6,170.0
남,19,86.0,98.2,177.5
남,19,61.0,77.7,174.0
남,49,92.0,110.0,169.1
남,59,71.0,87.0,166.8
남,18,74.0,88.2,175.1
남,61,56.0,76.3,167.4
남,17,62.0,77.0,170.8
남,18,53.0,71.0,172.5
남,46,72.0,86.6,171.5
남,20,64.0,74.5,173.4
남,20,82.0,95.7,172.0
남,20,59.0,73.5,170.6
남,18,100.0,115.1,171.4
남,35,68.0,78.0,171.4
남,55,77.0,89.8,169.5
남,20,67.0,85.8,173.9
남,20,86.0,94.1,171.6
남,20,71.0,83.2,175.8
남,61,76.0,96.0,176.1
남,56,58.0,81.3,167.2
남,16,109.0,103.8,177.5
남,20,64.0,82.0,167.4
남,20,71.0,81.0,175.9
남,36,63.0,83.3,172.7
남,32,91.0,99.8,174.9
남,20,66.0,83.2,171.8
남,20,94.0,100.8,182.5
남,20,64.0,82.2,166.3
남,33,64.0,80.0,172.8
남,20,75.0,85.5,175.1
남,20,73.0,86.2,174.3
남,69,64.0,88.0,167.0
남,67,75.0,95.0,168.8
남,16,74.0,92.1,171.7
남,20,90.0,107.6,165.0
남,20,67.0,80.2,176.5
남,64,78.0,97.5,169.5
남,35,76.0,89.2,171.0
남,41,71.0,84.5,169.8
남,35,78.0,82.6,180.3
남,69,90.0,108.2,172.7
남,41,80.0,88.9,177.7
남,41,73.0,88.7,175.1
남,20,68.0,85.0,163.4
남,16,48.0,65.5,171.2
남,47,73.0,87.7,168.1
남,51,62.0,78.0,166.5
남,67,74.0,90.0,169.8
남,17,83.0,93.0,178.9
남,66,53.0,79.0,163.7
남,17,85.0,93.9,182.5
남,16,65.0,77.5,181.1
남,37,79.0,95.6,171.8
남,20,47.0,66.0,172.0
남,50,66.0,81.8,168.6
남,69,66.0,86.0,168.1
남,43,75.0,90.4,177.6
남,66,72.0,92.5,166.0
남,20,74.0,84.9,171.8
남,33,72.0,84.7,181.9
남,57,63.0,88.5,156.8
남,20,51.0,66.3,170.7
남,20,92.0,107.6,175.0
남,69,69.0,86.0,167.5
남,63,61.0,79.0,164.0
남,47,84.0,96.5,185.0
남,43,69.0,83.0,168.0
남,20,58.0,78.5,169.7
남,20,67.0,79.8,178.8
남,20,79.0,88.4,179.0
남,38,65.0,85.5,162.5
남,20,79.0,95.7,168.3
남,32,95.0,108.6,168.4
남,19,71.0,77.3,181.0
남,43,63.0,79.6,180.5
남,34,71.0,88.3,171.6
남,32,75.0,87.8,170.0
남,55,88.0,95.7,175.5
남,20,91.0,93.0,186.2
남,54,66.0,92.1,161.0
남,20,63.0,77.5,170.6
남,43,62.0,81.5,164.0
남,42,65.0,76.5,177.0
남,20,98.0,104.3,168.9
남,17,67.0,77.5,168.5
남,17,73.0,81.4,172.8
남,42,78.0,82.5,176.9
남,42,61.0,83.5,160.6
남,16,64.0,82.1,178.0
남,18,61.0,79.0,167.0
남,17,58.0,73.1,163.9
남,19,72.0,89.8,179.0
남,17,71.0,83.4,172.2
남,19,85.0,99.8,176.0
남,61,83.0,97.6,168.1
남,41,83.0,93.0,174.3
남,46,73.0,88.5,169.0
남,45,65.0,82.7,164.5
남,17,63.0,76.0,176.3
남,18,83.0,94.5,174.1
남,34,79.0,90.0,172.4
남,42,64.0,81.6,165.4
남,18,68.0,77.0,171.9
남,18,57.0,70.1,170.3
남,18,54.0,72.0,164.9
남,18,84.0,99.0,160.5
남,20,68.0,84.0,169.3
남,18,65.0,81.0,166.2
남,38,97.0,104.3,180.0
남,42,68.0,85.1,165.3
남,16,57.0,76.4,169.1
남,16,53.0,69.0,171.5
남,17,64.0,78.5,171.0
남,18,50.0,67.5,169.0
남,18,88.0,86.2,182.9
남,20,72.0,88.0,166.1
남,19,60.0,74.5,178.1
남,17,70.0,81.0,172.8
남,20,,76.3,182.1
남,53,74.0,88.0,170.6
남,53,64.0,87.1,164.5
남,20,61.0,73.6,176.6
남,16,59.0,72.5,173.6
남,18,56.0,67.8,167.8
남,18,81.0,89.2,167.5
남,20,69.0,84.0,168.2
남,56,64.0,81.3,174.7
남,48,83.0,96.0,173.2
남,20,61.0,81.2,170.9
남,20,70.0,79.5,170.0
남,53,56.0,76.9,161.3
남,20,73.0,84.3,185.1
남,18,57.0,70.1,180.6
남,17,75.0,84.5,173.6
남,20,62.0,81.7,168.0
남,20,75.0,90.1,173.9
남,20,74.0,96.9,159.1
남,18,75.0,82.7,174.1
남,18,76.0,87.0,172.4
남,18,58.0,68.0,182.3
남,54,78.0,92.5,172.9
남,45,89.0,102.0,167.8
남,20,71.0,76.0,176.5
남,20,85.0,94.6,176.4
남,69,57.0,84.0,165.4
남,37,70.0,85.5,170.5
남,18,53.0,70.8,169.4
남,20,101.0,109.0,173.9
남,17,61.0,71.3,175.4
남,32,65.0,85.0,175.6
남,60,68.0,90.0,168.0
남,18,69.0,81.0,177.7
남,18,82.0,94.3,164.3
남,18,60.0,76.5,171.7
남,47,65.0,82.4,165.8
남,47,72.0,88.8,179.6
남,19,68.0,79.2,173.3
남,19,65.0,86.0,169.5
남,19,70.0,90.3,172.0
남,48,73.0,90.1,170.2
남,39,69.0,88.6,166.5
남,30,71.0,86.0,172.0
남,17,64.0,74.3,173.5
남,17,58.0,72.6,176.2
남,49,62.0,82.3,167.3
남,45,60.0,76.5,163.0
남,44,83.0,94.2,167.1
남,44,62.0,76.0,175.0
남,20,96.0,102.0,178.7
남,55,67.0,83.5,167.5
남,37,82.0,88.0,174.5
남,42,82.0,95.5,171.1
남,19,87.0,90.0,181.9
남,34,63.0,77.5,172.2
남,51,61.0,80.5,166.6
남,20,60.0,72.1,169.0
남,32,94.0,97.6,174.5
남,47,78.0,94.0,165.5
남,66,63.0,91.0,165.1
남,45,92.0,104.6,178.8
남,50,60.0,79.0,158.5
남,59,64.0,78.7,173.4
남,40,93.0,100.3,174.8
남,63,62.0,88.9,168.2
남,34,56.0,70.5,168.0
남,34,79.0,91.0,171.5
남,18,63.0,76.8,171.5
남,20,62.0,72.5,180.5
남,47,92.0,99.5,178.2
남,19,92.0,99.5,178.1
남,18,57.0,70.0,174.5
남,18,53.0,68.7,171.8
남,20,84.0,91.0,186.1
남,36,65.0,82.9,169.5
남,19,64.0,80.0,170.9
남,18,68.0,81.5,173.9
남,31,,,172.5
남,20,77.0,87.5,177.7
남,37,68.0,89.0,167.5
남,53,72.0,84.0,172.6
남,50,68.0,84.8,173.0
남,16,57.0,73.0,164.1
남,16,59.0,72.4,171.4
남,16,101.0,106.0,172.2
남,20,72.0,84.2,168.5
남,43,85.0,96.5,169.6
남,16,98.0,103.2,178.6
남,18,65.0,78.0,176.1
남,19,78.0,88.2,175.0
남,20,51.0,73.1,166.5
남,16,45.0,64.6,165.5
남,16,48.0,64.5,170.6
남,42,63.0,76.5,172.9
남,18,60.0,72.1,173.9
남,17,69.0,79.5,174.5
남,18,68.0,78.0,163.7
남,18,63.0,71.7,180.8
남,18,74.0,82.5,171.2
남,17,63.0,77.3,172.0
남,64,61.0,83.2,161.9
남,18,76.0,88.5,169.5
남,18,68.0,81.5,168.6
남,19,96.0,102.5,173.9
남,20,62.0,73.0,168.6
남,49,68.0,86.3,169.3
남,17,54.0,68.0,171.2
남,17,,71.8,176.2
남,16,76.0,96.6,170.6
남,17,68.0,86.0,167.9
남,20,73.0,78.7,177.4
남,39,65.0,84.2,177.8
남,18,73.0,79.8,173.3
남,60,75.0,88.5,174.5
남,63,61.0,83.6,163.3
남,19,70.0,84.5,161.0
남,19,75.0,89.2,175.2
남,18,56.0,67.5,170.4
남,42,68.0,86.0,171.5
남,19,62.0,72.0,173.7
남,61,68.0,90.1,167.1
남,32,79.0,83.8,182.0
남,19,58.0,76.0,168.4
남,55,89.0,97.4,176.0
남,19,65.0,79.6,167.1
남,19,82.0,88.1,184.0
남,20,63.0,75.3,177.7
남,16,60.0,75.5,172.9
남,17,61.0,77.3,165.6
남,16,52.0,64.0,171.3
남,16,71.0,80.7,170.0
남,17,67.0,,177.6
남,17,59.0,68.8,182.5
남,20,66.0,76.7,175.8
남,17,74.0,85.5,180.6
남,17,71.0,85.5,167.5
남,47,63.0,83.8,163.3
남,61,84.0,96.2,174.0
남,62,66.0,82.0,175.4
남,50,71.0,90.6,173.3
남,33,76.0,85.3,171.5
남,43,70.0,90.0,171.0
남,33,67.0,81.5,169.0
남,45,80.0,93.0,172.2
남,20,69.0,76.5,176.7
남,20,82.0,97.6,174.3
남,40,63.0,83.5,170.6
남,32,76.0,89.0,175.5
남,20,60.0,74.3,167.5
남,20,106.0,104.1,178.4
남,45,64.0,82.8,170.6
남,19,71.0,80.0,181.7
남,38,73.0,86.2,172.6
남,20,84.0,92.6,174.0
남,35,85.0,91.7,183.0
남,46,61.0,84.3,162.7
남,20,98.0,102.2,181.7
남,57,65.0,90.8,161.9
남,20,78.0,82.7,170.7
남,19,59.0,76.5,172.4
남,53,78.0,97.3,173.8
남,55,79.0,95.6,169.3
남,45,83.0,96.5,178.0
남,58,74.0,90.3,178.8
남,68,52.0,77.6,168.4
남,37,84.0,,
남,20,66.0,78.0,173.2
남,20,69.0,81.5,168.6
남,46,64.0,86.7,168.3
남,57,73.0,84.8,169.6
남,19,66.0,79.6,167.0
남,31,82.0,93.3,176.6
남,42,87.0,93.2,175.0
남,48,68.0,85.1,179.4
남,20,80.0,90.3,173.9
남,51,67.0,83.0,171.0
남,62,76.0,91.2,171.6
남,45,82.0,95.0,174.7
남,52,69.0,83.6,163.3
남,19,67.0,78.0,179.1
남,19,51.0,71.5,166.6
남,19,68.0,79.0,175.0
남,19,60.0,73.3,169.1
남,39,90.0,97.7,177.7
남,66,55.0,80.8,154.1
남,41,72.0,90.2,170.5
남,56,62.0,76.7,165.1
남,43,55.0,84.5,155.5
남,46,69.0,85.0,172.5
남,40,72.0,92.0,174.5
남,58,58.0,83.5,159.0
남,20,76.0,85.6,182.9
남,20,68.0,73.8,184.0
남,49,78.0,92.0,174.5
남,18,60.0,71.3,182.0
남,20,69.0,81.1,173.4
남,20,65.0,76.3,172.5
남,20,69.0,78.3,173.0
남,18,59.0,72.0,179.0
남,38,78.0,90.0,180.4
남,20,66.0,79.6,174.3
남,59,62.0,81.5,163.8
남,69,78.0,98.0,171.0
남,35,77.0,89.3,176.0
남,20,69.0,76.7,176.9
남,19,60.0,78.7,168.1
남,55,58.0,77.0,174.5
남,20,55.0,74.2,162.1
남,20,85.0,97.2,175.0
남,20,86.0,98.2,170.3
남,38,83.0,95.2,175.5
남,34,72.0,87.7,179.6
남,19,66.0,80.5,178.8
남,34,61.0,80.5,176.8
남,33,69.0,84.3,172.5
남,20,60.0,77.2,160.1
남,64,69.0,94.0,168.5
남,20,70.0,78.5,173.3
남,20,85.0,94.6,175.9
남,17,50.0,71.8,166.8
남,54,70.0,90.2,163.5
남,17,78.0,91.5,174.4
남,18,73.0,84.3,180.0
남,17,56.0,71.8,176.5
남,39,63.0,81.5,167.5
남,58,69.0,95.2,166.5
남,20,97.0,102.4,182.7
남,30,64.0,83.6,178.3
남,20,74.0,83.5,178.3
남,20,58.0,78.6,175.6
남,20,58.0,76.3,173.5
남,66,54.0,73.6,163.3
남,53,45.0,70.1,160.5
남,58,53.0,83.2,160.5
남,34,69.0,77.1,179.7
남,48,56.0,76.5,168.4
남,48,57.0,77.5,158.4
남,56,73.0,95.2,164.0
남,38,67.0,85.0,170.4
남,35,82.0,91.5,173.9
남,32,91.0,106.5,175.3
남,20,97.0,102.4,182.7
남,30,59.0,78.2,165.4
남,30,65.0,76.0,175.0
남,32,68.0,88.0,171.4
남,58,59.0,78.4,169.5
남,59,76.0,94.3,172.6
남,19,64.0,81.1,168.5
남,20,57.0,77.0,166.5
남,20,74.0,82.4,182.7
남,20,60.0,80.0,169.6
남,34,73.0,83.6,180.3
남,47,67.0,83.0,165.3
남,42,56.0,76.3,163.0
남,30,68.0,82.2,173.1
남,20,112.0,113.4,185.9
남,47,77.0,97.3,164.4
남,39,54.0,76.8,167.8
남,20,57.0,75.5,163.4
남,20,49.0,69.2,169.0
남,20,67.0,78.5,164.9
남,20,71.0,98.2,162.6
남,20,72.0,76.2,187.2
남,20,72.0,88.0,169.1
남,20,66.0,74.9,178.1
남,30,62.0,74.2,173.9
남,35,66.0,84.8,166.4
남,20,70.0,81.0,169.3
남,50,79.0,91.3,181.0
남,44,78.0,89.9,174.5
남,20,79.0,84.5,179.5
남,31,63.0,75.7,184.3
남,30,73.0,88.7,173.0
남,19,65.0,73.8,183.6
남,20,63.0,79.0,175.0
남,35,60.0,73.4,170.3
남,33,94.0,105.4,168.2
남,30,67.0,83.2,170.0
남,20,58.0,72.4,174.4
남,19,104.0,103.1,177.5
남,20,79.0,85.8,176.0
남,33,72.0,83.1,177.0
남,20,75.0,90.5,169.4
남,20,61.0,73.7,175.4
남,20,61.0,71.7,158.9
남,41,67.0,86.0,175.8
남,20,78.0,86.5,167.9
남,30,66.0,77.6,182.1
남,19,83.0,91.8,177.2
남,19,79.0,88.8,173.0
남,19,84.0,100.3,173.5
남,20,62.0,76.4,163.6
남,20,53.0,66.9,171.6
남,20,69.0,74.1,175.0
남,20,82.0,88.5,168.2
남,56,71.0,85.0,175.0
남,58,65.0,84.0,171.0
남,18,64.0,76.0,181.4
남,18,60.0,72.5,177.5
남,18,54.0,74.0,172.0
남,18,73.0,83.5,171.2
남,18,71.0,85.3,168.2
남,18,58.0,74.4,172.5
남,20,83.0,88.0,172.5
남,18,75.0,84.2,179.9
남,18,84.0,88.3,177.7
남,18,65.0,77.2,172.0
남,18,61.0,76.0,169.4
남,32,54.0,75.0,172.0
남,47,79.0,91.3,174.6
남,51,74.0,89.1,169.1
남,19,60.0,75.6,171.5
남,19,70.0,86.1,168.4
남,19,68.0,82.4,174.0
남,20,72.0,90.4,171.0
남,19,74.0,82.7,175.7
남,45,63.0,85.5,166.9
남,20,62.0,74.0,170.0
남,20,68.0,85.0,175.0
남,38,82.0,95.8,185.4
남,34,78.0,90.2,179.0
남,38,77.0,91.2,180.8
남,40,95.0,99.5,179.0
남,52,71.0,88.8,163.6
남,33,79.0,89.7,177.7
남,52,66.0,88.4,172.1
남,20,65.0,73.5,189.9
남,18,51.0,68.5,168.0
남,40,65.0,81.7,173.2
남,33,72.0,88.8,177.0
남,31,71.0,79.8,181.4
남,19,62.0,76.2,177.0
남,20,59.0,74.3,169.3
남,59,69.0,90.2,170.9
남,20,79.0,90.7,177.9
남,21,64.0,75.2,171.8
남,21,74.0,77.3,172.4
남,21,102.0,102.5,179.4
남,31,64.0,86.1,162.7
남,21,68.0,82.5,178.0
남,19,82.0,93.0,176.0
남,21,75.0,80.1,183.5
남,21,69.0,81.0,170.4
남,21,61.0,71.0,175.5
남,21,73.0,79.6,178.8
남,44,68.0,87.5,163.9
남,21,61.0,73.4,179.4
남,21,68.0,79.0,169.5
남,21,66.0,76.1,173.4
남,21,64.0,78.8,173.0
남,21,54.0,70.3,172.0
남,21,66.0,76.2,182.4
남,21,65.0,77.3,173.0
남,32,66.0,80.4,169.9
남,21,60.0,72.5,174.6
남,32,64.0,82.8,171.0
남,33,75.0,92.0,178.6
남,36,66.0,83.0,175.6
남,21,65.0,76.3,172.9
남,39,63.0,78.8,173.7
남,34,54.0,71.2,169.0
남,33,91.0,99.8,173.7
남,39,87.0,89.3,180.5
남,38,76.0,97.7,167.4
남,21,69.0,76.5,177.6
남,21,73.0,88.5,175.8
남,21,67.0,80.6,172.0
남,21,73.0,82.5,172.5
남,30,65.0,84.2,172.9
남,21,58.0,74.2,170.1
남,50,74.0,91.2,163.1
남,52,72.0,90.0,167.1
남,21,79.0,78.0,182.8
남,47,63.0,84.0,165.7
남,30,64.0,80.1,177.4
남,21,62.0,71.2,171.0
남,46,65.0,85.5,161.8
남,51,70.0,88.4,162.1
남,31,75.0,85.6,182.5
남,35,63.0,79.6,166.0
남,21,65.0,71.7,178.6
남,31,79.0,88.2,168.3
남,31,63.0,78.0,171.5
남,33,81.0,88.2,175.1
남,40,58.0,78.2,178.6
남,21,70.0,76.7,178.4
남,21,84.0,94.7,165.4
남,34,53.0,72.1,169.1
남,30,63.0,80.2,169.5
남,21,72.0,83.2,173.3
남,21,74.0,81.2,183.5
남,31,67.0,81.1,176.4
남,18,69.0,86.5,164.9
남,18,56.0,72.8,179.0
남,18,74.0,84.0,178.4
남,18,66.0,86.5,167.5
남,18,78.0,91.5,176.0
남,18,71.0,80.0,171.3
남,18,52.0,73.3,167.0
남,18,65.0,85.5,172.4
남,18,95.0,102.5,173.4
남,18,74.0,82.8,167.5
남,18,91.0,99.0,174.9
남,18,58.0,75.0,172.4
남,18,77.0,83.0,179.5
남,18,55.0,71.1,166.1
남,18,70.0,85.0,165.5
남,16,50.0,70.6,162.6
남,16,71.0,80.5,190.5
남,16,54.0,71.3,177.7
남,16,63.0,73.5,173.9
남,16,56.0,73.6,179.0
남,16,50.0,72.4,164.1
남,17,64.0,76.5,180.9
남,17,48.0,72.0,173.8
남,17,47.0,66.8,169.3
남,18,47.0,65.5,168.6
남,17,69.0,81.0,175.9
남,17,50.0,70.0,166.4
남,17,56.0,71.7,171.6
남,17,65.0,77.4,169.0
남,17,46.0,71.1,165.0
남,17,72.0,87.8,172.0
남,17,57.0,73.7,175.7
남,17,,73.8,174.0
남,18,43.0,65.0,158.0
남,18,56.0,72.8,172.8
남,18,53.0,68.0,166.0
남,18,59.0,73.3,173.5
남,18,63.0,74.8,173.6
남,17,53.0,70.2,172.9
남,18,57.0,72.6,171.1
남,18,62.0,81.0,167.2
남,18,68.0,85.1,169.5
남,18,86.0,100.0,175.2
남,17,69.0,85.3,174.0
남,17,49.0,67.0,171.6
남,17,63.0,83.5,168.9
남,17,53.0,70.0,169.7
남,17,50.0,63.7,169.0
남,17,55.0,76.0,173.2
남,17,102.0,104.8,177.5
남,18,49.0,66.6,171.5
남,18,75.0,86.8,180.0
남,18,125.0,123.2,180.7
남,18,75.0,93.5,179.4
남,18,97.0,104.8,179.4
남,18,60.0,72.2,171.5
남,19,58.0,70.3,181.4
남,18,57.0,73.7,170.7
남,18,63.0,82.2,173.5
남,18,89.0,91.2,190.7
남,18,59.0,74.5,170.3
남,18,49.0,71.0,168.5
남,47,68.0,87.0,165.0
남,21,61.0,78.2,164.9
남,21,85.0,96.5,177.8
남,19,68.0,81.2,178.4
남,21,81.0,90.2,178.1
남,21,83.0,87.0,178.0
남,19,103.0,117.8,167.4
남,21,70.0,86.3,164.4
남,21,98.0,98.5,188.7
남,19,102.0,101.9,186.0
남,21,68.0,82.5,166.7
남,21,68.0,82.6,175.5
남,19,58.0,73.4,172.8
남,19,86.0,91.4,179.5
남,21,58.0,73.1,164.5
남,19,69.0,76.4,181.6
남,19,59.0,74.0,168.6
남,19,65.0,83.5,172.0
남,21,54.0,75.1,162.0
남,21,57.0,71.1,174.5
남,21,69.0,75.4,177.3
남,21,69.0,84.4,162.5
남,21,61.0,76.0,172.4
남,21,79.0,81.5,181.2
남,21,83.0,82.8,184.4
남,21,58.0,75.0,174.4
남,21,71.0,80.5,186.0
남,21,59.0,75.2,169.3
남,19,57.0,73.6,174.0
남,21,79.0,89.0,173.2
남,21,61.0,77.0,169.4
남,21,90.0,108.0,166.4
남,21,76.0,93.4,171.6
남,21,62.0,69.5,187.4
남,21,107.0,103.5,178.3
남,21,70.0,82.2,178.2
남,21,57.0,69.5,170.0
남,21,101.0,104.5,177.8
남,21,57.0,76.0,160.1
남,21,75.0,90.5,180.6
남,21,66.0,81.9,169.8
남,21,66.0,83.8,174.6
남,22,82.0,89.1,185.1
남,22,70.0,82.1,176.5
남,22,68.0,75.5,172.4
남,22,80.0,89.8,177.7
남,22,74.0,92.9,171.6
남,22,69.0,84.5,170.4
남,22,56.0,72.0,169.8
남,22,63.0,76.2,169.6
남,19,57.0,74.2,175.7
남,19,67.0,82.5,173.2
남,22,51.0,66.0,170.6
남,19,74.0,86.0,175.8
남,22,65.0,81.0,174.4
남,22,81.0,89.6,172.5
